07/04/2019	14:00:01	73%	21.9ºC
07/04/2019	14:05:01	73%	22.0ºC
07/04/2019	14:10:01	73%	22.0ºC
07/04/2019	14:15:01	74%	22.0ºC
07/04/2019	14:20:01	74%	22.0ºC
07/04/2019	14:25:01	74%	22.0ºC
07/04/2019	14:30:01	74%	22.0ºC
07/04/2019	14:35:01	74%	22.0ºC
07/04/2019	14:40:01	74%	22.0ºC
07/04/2019	14:45:01	74%	22.0ºC
07/04/2019	14:50:01	74%	22.0ºC
07/04/2019	14:55:01	74%	22.0ºC
07/04/2019	15:00:01	74%	22.0ºC
07/04/2019	15:05:01	74%	22.0ºC
07/04/2019	15:10:01	74%	22.0ºC
07/04/2019	15:15:01	75%	22.0ºC
07/04/2019	15:20:01	76%	22.1ºC
07/04/2019	15:25:01	76%	22.1ºC
07/04/2019	15:30:01	76%	22.2ºC
07/04/2019	15:35:01	76%	22.2ºC
07/04/2019	15:40:01	77%	22.2ºC
07/04/2019	15:45:01	77%	22.2ºC
07/04/2019	15:50:01	77%	22.2ºC
07/04/2019	15:55:01	77%	22.3ºC
07/04/2019	16:00:01	77%	22.2ºC
07/04/2019	16:05:01	77%	22.3ºC
07/04/2019	16:10:01	77%	22.3ºC
07/04/2019	16:15:01	77%	22.3ºC
07/04/2019	16:20:01	77%	22.2ºC
07/04/2019	16:25:01	77%	22.2ºC
07/04/2019	16:30:01	77%	22.3ºC
07/04/2019	16:35:01	76%	22.3ºC
07/04/2019	16:40:01	76%	22.3ºC
07/04/2019	16:45:01	76%	22.3ºC
07/04/2019	16:50:01	76%	22.3ºC
07/04/2019	16:55:01	76%	22.3ºC
07/04/2019	17:00:01	76%	22.3ºC
07/04/2019	17:05:01	76%	22.3ºC
07/04/2019	17:10:01	76%	22.3ºC
07/04/2019	17:15:01	76%	22.3ºC
07/04/2019	17:20:01	76%	22.3ºC
07/04/2019	17:25:01	76%	22.3ºC
07/04/2019	17:30:01	76%	22.3ºC
07/04/2019	17:35:01	76%	22.3ºC
07/04/2019	17:40:01	76%	22.3ºC
07/04/2019	17:45:01	76%	22.3ºC
07/04/2019	17:50:01	76%	22.3ºC
07/04/2019	17:55:01	76%	22.3ºC
07/04/2019	18:00:01	76%	22.3ºC
07/04/2019	18:05:01	76%	22.3ºC
07/04/2019	18:10:01	75%	22.3ºC
07/04/2019	18:15:01	75%	22.3ºC
07/04/2019	18:20:01	75%	22.3ºC
07/04/2019	18:25:01	75%	22.2ºC
07/04/2019	18:30:01	75%	22.2ºC
07/04/2019	18:35:01	75%	22.2ºC
07/04/2019	18:40:01	75%	22.2ºC
07/04/2019	18:45:01	75%	22.2ºC
07/04/2019	18:50:01	75%	22.3ºC
07/04/2019	18:55:01	75%	22.3ºC
07/04/2019	19:00:01	75%	22.3ºC
07/04/2019	19:05:01	75%	22.3ºC
07/04/2019	19:10:01	75%	22.3ºC
07/04/2019	19:15:01	75%	22.2ºC
07/04/2019	19:20:01	75%	22.3ºC
07/04/2019	19:25:01	75%	22.2ºC
07/04/2019	19:30:01	75%	22.2ºC
07/04/2019	19:35:01	75%	22.3ºC
07/04/2019	19:40:01	75%	22.3ºC
07/04/2019	19:45:01	75%	22.3ºC
07/04/2019	19:50:01	75%	22.3ºC
07/04/2019	19:55:01	75%	22.3ºC
07/04/2019	20:00:01	75%	22.3ºC
07/04/2019	20:05:01	75%	22.3ºC
07/04/2019	20:10:01	75%	22.3ºC
07/04/2019	20:15:01	75%	22.3ºC
07/04/2019	20:20:01	75%	22.3ºC
07/04/2019	20:25:01	75%	22.3ºC
07/04/2019	20:30:01	76%	22.3ºC
07/04/2019	20:35:01	75%	22.3ºC
07/04/2019	20:40:01	75%	22.3ºC
07/04/2019	20:45:01	75%	22.3ºC
07/04/2019	20:50:01	75%	22.3ºC
07/04/2019	20:55:01	75%	22.3ºC
07/04/2019	21:00:01	75%	22.3ºC
07/04/2019	21:05:01	75%	22.3ºC
07/04/2019	21:10:01	75%	22.3ºC
07/04/2019	21:15:01	75%	22.3ºC
07/04/2019	21:20:01	75%	22.3ºC
07/04/2019	21:25:01	75%	22.3ºC
07/04/2019	21:30:01	75%	22.3ºC
07/04/2019	21:35:01	75%	22.3ºC
07/04/2019	21:40:01	75%	22.3ºC
07/04/2019	21:45:01	75%	22.3ºC
07/04/2019	21:50:01	75%	22.3ºC
07/04/2019	21:55:01	75%	22.3ºC
07/04/2019	22:00:01	75%	22.3ºC
07/04/2019	22:05:01	75%	22.3ºC
07/04/2019	22:10:01	75%	22.2ºC
07/04/2019	22:15:01	75%	22.3ºC
07/04/2019	22:20:01	75%	22.2ºC
07/04/2019	22:25:01	75%	22.2ºC
07/04/2019	22:30:01	75%	22.2ºC
07/04/2019	22:35:01	75%	22.2ºC
07/04/2019	22:40:01	76%	22.2ºC
07/04/2019	22:45:01	76%	22.2ºC
07/04/2019	22:50:01	76%	22.3ºC
07/04/2019	22:55:01	76%	22.3ºC
07/04/2019	23:00:01	76%	22.3ºC
07/04/2019	23:05:01	75%	22.2ºC
07/04/2019	23:10:01	75%	22.2ºC
07/04/2019	23:15:01	75%	22.2ºC
07/04/2019	23:20:01	75%	22.2ºC
07/04/2019	23:25:01	75%	22.2ºC
07/04/2019	23:30:01	75%	22.2ºC
07/04/2019	23:35:01	75%	22.2ºC
07/04/2019	23:40:01	75%	22.2ºC
07/04/2019	23:45:01	75%	22.2ºC
07/04/2019	23:50:01	75%	22.2ºC
07/04/2019	23:55:01	75%	22.2ºC
08/04/2019	00:00:01	75%	22.2ºC
08/04/2019	00:05:01	75%	22.2ºC
08/04/2019	00:10:01	75%	22.2ºC
08/04/2019	00:15:01	75%	22.2ºC
08/04/2019	00:20:01	75%	22.2ºC
08/04/2019	00:25:01	75%	22.2ºC
08/04/2019	00:30:01	75%	22.2ºC
08/04/2019	00:35:01	76%	22.2ºC
08/04/2019	00:40:01	75%	22.3ºC
08/04/2019	00:45:01	75%	22.3ºC
08/04/2019	00:50:01	75%	22.2ºC
08/04/2019	00:55:01	75%	22.3ºC
08/04/2019	01:00:01	75%	22.2ºC
08/04/2019	01:05:01	75%	22.2ºC
08/04/2019	01:10:01	75%	22.2ºC
08/04/2019	01:15:01	75%	22.2ºC
08/04/2019	01:20:01	75%	22.2ºC
08/04/2019	01:25:01	75%	22.2ºC
08/04/2019	01:30:01	75%	22.2ºC
08/04/2019	01:35:01	75%	22.2ºC
08/04/2019	01:40:01	75%	22.2ºC
08/04/2019	01:45:01	75%	22.2ºC
08/04/2019	01:50:01	75%	22.2ºC
08/04/2019	01:55:01	75%	22.2ºC
08/04/2019	02:00:01	75%	22.2ºC
08/04/2019	02:05:01	75%	22.2ºC
08/04/2019	02:10:01	75%	22.2ºC
08/04/2019	02:15:01	74%	22.2ºC
08/04/2019	02:20:01	75%	22.2ºC
08/04/2019	02:25:01	74%	22.2ºC
08/04/2019	02:30:01	74%	22.2ºC
08/04/2019	02:35:01	74%	22.2ºC
08/04/2019	02:40:01	74%	22.2ºC
08/04/2019	02:45:01	74%	22.2ºC
08/04/2019	02:50:01	74%	22.2ºC
08/04/2019	02:55:01	74%	22.2ºC
08/04/2019	03:00:01	74%	22.2ºC
08/04/2019	03:05:01	74%	22.2ºC
08/04/2019	03:10:01	74%	22.1ºC
08/04/2019	03:15:01	74%	22.1ºC
08/04/2019	03:20:01	74%	22.1ºC
08/04/2019	03:25:01	74%	22.1ºC
08/04/2019	03:30:01	74%	22.1ºC
08/04/2019	03:35:01	74%	22.1ºC
08/04/2019	03:40:01	74%	22.1ºC
08/04/2019	03:45:01	74%	22.1ºC
08/04/2019	03:50:01	74%	22.1ºC
08/04/2019	03:55:01	74%	22.1ºC
08/04/2019	04:00:01	74%	22.1ºC
08/04/2019	04:05:01	74%	22.1ºC
08/04/2019	04:10:01	74%	22.1ºC
08/04/2019	04:15:01	74%	22.1ºC
08/04/2019	04:20:01	74%	22.1ºC
08/04/2019	04:25:01	74%	22.1ºC
08/04/2019	04:30:01	74%	22.1ºC
08/04/2019	04:35:01	74%	22.1ºC
08/04/2019	04:40:01	74%	22.1ºC
08/04/2019	04:45:01	74%	22.1ºC
08/04/2019	04:50:01	74%	22.1ºC
08/04/2019	04:55:01	74%	22.1ºC
08/04/2019	05:00:01	74%	22.1ºC
08/04/2019	05:05:01	74%	22.1ºC
08/04/2019	05:10:01	74%	22.1ºC
08/04/2019	05:15:01	74%	22.1ºC
08/04/2019	05:20:01	74%	22.1ºC
08/04/2019	05:25:01	74%	22.1ºC
08/04/2019	05:30:01	74%	22.1ºC
08/04/2019	05:35:01	74%	22.1ºC
08/04/2019	05:40:01	74%	22.1ºC
08/04/2019	05:45:01	74%	22.1ºC
08/04/2019	05:50:01	74%	22.1ºC
08/04/2019	05:55:01	75%	22.2ºC
08/04/2019	06:00:01	75%	22.2ºC
08/04/2019	06:05:01	75%	22.2ºC
08/04/2019	06:10:01	75%	22.2ºC
08/04/2019	06:15:01	75%	22.2ºC
08/04/2019	06:20:01	75%	22.2ºC
08/04/2019	06:25:01	75%	22.2ºC
08/04/2019	06:30:01	75%	22.2ºC
08/04/2019	06:35:01	75%	22.1ºC
08/04/2019	06:40:01	74%	22.1ºC
08/04/2019	06:45:01	74%	22.1ºC
08/04/2019	06:50:01	74%	22.0ºC
08/04/2019	06:55:01	73%	22.0ºC
08/04/2019	07:00:01	73%	22.0ºC
08/04/2019	07:05:01	73%	22.0ºC
08/04/2019	07:10:01	73%	22.0ºC
08/04/2019	07:15:01	73%	22.0ºC
08/04/2019	07:20:01	73%	22.0ºC
08/04/2019	07:25:01	72%	22.0ºC
08/04/2019	07:30:01	72%	21.9ºC
08/04/2019	07:35:01	72%	21.9ºC
08/04/2019	07:40:01	72%	21.9ºC
08/04/2019	07:45:01	72%	21.9ºC
08/04/2019	07:50:01	72%	21.9ºC
08/04/2019	07:55:01	72%	21.9ºC
08/04/2019	08:00:01	72%	21.9ºC
08/04/2019	08:05:01	72%	22.0ºC
08/04/2019	08:10:01	72%	21.9ºC
08/04/2019	08:15:01	71%	21.9ºC
08/04/2019	08:20:01	71%	21.9ºC
08/04/2019	08:25:01	71%	21.9ºC
08/04/2019	08:30:01	71%	21.9ºC
08/04/2019	08:35:01	71%	21.9ºC
08/04/2019	08:40:01	71%	21.9ºC
08/04/2019	08:45:01	71%	21.9ºC
08/04/2019	08:50:01	71%	21.9ºC
08/04/2019	08:55:01	71%	21.9ºC
08/04/2019	09:00:01	71%	22.0ºC
08/04/2019	09:05:01	71%	22.1ºC
08/04/2019	09:10:01	71%	22.0ºC
08/04/2019	09:15:01	72%	22.0ºC
08/04/2019	09:20:01	72%	22.0ºC
08/04/2019	09:25:01	72%	22.1ºC
08/04/2019	09:30:01	72%	22.1ºC
08/04/2019	09:35:01	72%	22.3ºC
08/04/2019	09:40:01	71%	22.2ºC
08/04/2019	09:45:01	71%	22.2ºC
08/04/2019	09:50:01	71%	22.2ºC
08/04/2019	09:55:01	71%	22.1ºC
08/04/2019	10:00:01	71%	22.2ºC
08/04/2019	10:05:01	70%	22.2ºC
08/04/2019	10:10:01	71%	22.5ºC
08/04/2019	10:15:01	71%	22.6ºC
08/04/2019	10:20:01	70%	22.6ºC
08/04/2019	10:25:01	70%	22.7ºC
08/04/2019	10:30:01	70%	22.7ºC
08/04/2019	10:35:01	70%	22.7ºC
08/04/2019	10:40:01	70%	22.8ºC
08/04/2019	10:45:01	69%	22.8ºC
08/04/2019	10:50:01	69%	22.8ºC
08/04/2019	10:55:01	69%	22.8ºC
08/04/2019	11:00:01	70%	22.9ºC
08/04/2019	11:05:01	69%	22.8ºC
08/04/2019	11:10:01	68%	22.6ºC
08/04/2019	11:15:01	69%	22.6ºC
08/04/2019	11:20:01	69%	22.7ºC
08/04/2019	11:25:01	69%	22.7ºC
08/04/2019	11:30:01	69%	22.6ºC
08/04/2019	11:35:01	69%	22.6ºC
08/04/2019	11:40:01	69%	22.6ºC
08/04/2019	11:45:01	69%	22.6ºC
08/04/2019	11:50:01	69%	22.6ºC
08/04/2019	11:55:01	69%	22.6ºC
08/04/2019	12:00:01	69%	22.7ºC
08/04/2019	12:05:01	69%	22.8ºC
08/04/2019	12:10:01	69%	22.8ºC
08/04/2019	12:15:01	68%	22.9ºC
08/04/2019	12:20:01	68%	22.9ºC
08/04/2019	12:25:01	68%	22.9ºC
08/04/2019	12:30:01	68%	23.1ºC
08/04/2019	12:35:01	68%	23.1ºC
08/04/2019	12:40:01	68%	23.1ºC
08/04/2019	12:45:01	68%	23.0ºC
08/04/2019	12:50:01	68%	23.1ºC
08/04/2019	12:55:01	68%	22.9ºC
08/04/2019	13:00:01	68%	22.9ºC
08/04/2019	13:05:01	68%	23.0ºC
08/04/2019	13:10:01	68%	23.0ºC
08/04/2019	13:15:01	68%	23.1ºC
08/04/2019	13:20:01	67%	23.1ºC
08/04/2019	13:25:01	67%	23.1ºC
08/04/2019	13:30:01	67%	23.1ºC
08/04/2019	13:35:01	67%	23.1ºC
08/04/2019	13:40:01	67%	23.1ºC
08/04/2019	13:45:01	67%	23.1ºC
08/04/2019	13:50:01	67%	23.1ºC
08/04/2019	13:55:01	67%	23.1ºC
08/04/2019	14:00:01	68%	23.2ºC
08/04/2019	14:05:01	69%	23.2ºC
08/04/2019	14:10:01	71%	23.3ºC
08/04/2019	14:15:01	71%	23.3ºC
08/04/2019	14:20:01	71%	23.3ºC
08/04/2019	14:25:01	74%	23.4ºC
08/04/2019	14:30:01	72%	23.3ºC
08/04/2019	14:35:01	71%	23.4ºC
08/04/2019	14:40:01	71%	23.3ºC
08/04/2019	14:45:01	71%	23.4ºC
08/04/2019	14:50:01	70%	23.3ºC
08/04/2019	14:55:01	69%	23.3ºC
08/04/2019	15:00:01	70%	23.3ºC
08/04/2019	15:05:01	70%	23.3ºC
08/04/2019	15:10:01	69%	23.1ºC
08/04/2019	15:15:01	69%	23.1ºC
08/04/2019	15:20:01	69%	23.0ºC
08/04/2019	15:25:01	72%	23.1ºC
08/04/2019	15:30:01	70%	23.2ºC
08/04/2019	15:35:01	70%	23.1ºC
08/04/2019	15:40:01	70%	23.2ºC
08/04/2019	15:45:01	70%	23.2ºC
08/04/2019	15:50:01	70%	23.2ºC
08/04/2019	15:55:01	69%	23.2ºC
08/04/2019	16:00:01	69%	23.2ºC
08/04/2019	16:05:01	69%	23.3ºC
08/04/2019	16:10:01	69%	23.3ºC
08/04/2019	16:15:01	68%	23.3ºC
08/04/2019	16:20:01	68%	23.3ºC
08/04/2019	16:25:01	67%	23.2ºC
08/04/2019	16:30:01	67%	23.2ºC
08/04/2019	16:35:01	68%	23.2ºC
08/04/2019	16:40:01	67%	23.2ºC
08/04/2019	16:45:01	67%	23.1ºC
08/04/2019	16:50:01	67%	23.0ºC
08/04/2019	16:55:01	67%	22.9ºC
08/04/2019	17:00:01	67%	22.8ºC
08/04/2019	17:05:01	67%	22.8ºC
08/04/2019	17:10:01	67%	22.7ºC
08/04/2019	17:15:01	67%	22.7ºC
08/04/2019	17:20:01	67%	22.7ºC
08/04/2019	17:25:01	66%	22.7ºC
08/04/2019	17:30:01	66%	22.6ºC
08/04/2019	17:35:01	66%	22.6ºC
08/04/2019	17:40:01	66%	22.6ºC
08/04/2019	17:45:01	66%	22.6ºC
08/04/2019	17:50:01	66%	22.6ºC
08/04/2019	17:55:01	66%	22.5ºC
08/04/2019	18:00:01	66%	22.5ºC
08/04/2019	18:05:01	66%	22.5ºC
08/04/2019	18:10:01	66%	22.6ºC
08/04/2019	18:15:01	66%	22.6ºC
08/04/2019	18:20:01	65%	22.5ºC
08/04/2019	18:25:01	65%	22.5ºC
08/04/2019	18:30:01	65%	22.5ºC
08/04/2019	18:35:01	65%	22.4ºC
08/04/2019	18:40:01	65%	22.4ºC
08/04/2019	18:45:01	65%	22.4ºC
08/04/2019	18:50:01	65%	22.4ºC
08/04/2019	18:55:01	64%	22.4ºC
08/04/2019	19:00:01	65%	22.4ºC
08/04/2019	19:05:01	65%	22.5ºC
08/04/2019	19:10:01	64%	22.5ºC
08/04/2019	19:15:01	65%	22.4ºC
08/04/2019	19:20:01	65%	22.4ºC
08/04/2019	19:25:01	65%	22.4ºC
08/04/2019	19:30:01	64%	22.4ºC
08/04/2019	19:35:01	65%	22.4ºC
08/04/2019	19:40:01	65%	22.4ºC
08/04/2019	19:45:01	65%	22.4ºC
08/04/2019	19:50:01	65%	22.4ºC
08/04/2019	19:55:01	65%	22.3ºC
08/04/2019	20:00:01	66%	22.3ºC
08/04/2019	20:05:01	66%	22.4ºC
08/04/2019	20:10:01	66%	22.5ºC
08/04/2019	20:15:01	66%	22.4ºC
08/04/2019	20:20:01	66%	22.4ºC
08/04/2019	20:25:01	66%	22.4ºC
08/04/2019	20:30:01	67%	22.4ºC
08/04/2019	20:35:01	67%	22.4ºC
08/04/2019	20:40:01	66%	22.4ºC
08/04/2019	20:45:01	67%	22.4ºC
08/04/2019	20:50:01	67%	22.4ºC
08/04/2019	20:55:01	67%	22.4ºC
08/04/2019	21:00:01	66%	22.4ºC
08/04/2019	21:05:01	66%	22.4ºC
08/04/2019	21:10:01	66%	22.4ºC
08/04/2019	21:15:01	66%	22.4ºC
08/04/2019	21:20:01	66%	22.3ºC
08/04/2019	21:25:01	66%	22.4ºC
08/04/2019	21:30:01	66%	22.3ºC
08/04/2019	21:35:01	66%	22.4ºC
08/04/2019	21:40:01	66%	22.4ºC
08/04/2019	21:45:01	66%	22.4ºC
08/04/2019	21:50:01	66%	22.4ºC
08/04/2019	21:55:01	66%	22.3ºC
08/04/2019	22:00:01	66%	22.3ºC
08/04/2019	22:05:01	66%	22.3ºC
08/04/2019	22:10:01	66%	22.3ºC
08/04/2019	22:15:01	66%	22.3ºC
08/04/2019	22:20:01	67%	22.3ºC
08/04/2019	22:25:01	67%	22.4ºC
08/04/2019	22:30:01	67%	22.3ºC
08/04/2019	22:35:01	67%	22.3ºC
08/04/2019	22:40:01	68%	22.3ºC
08/04/2019	22:45:01	67%	22.3ºC
08/04/2019	22:50:01	67%	22.3ºC
08/04/2019	22:55:01	67%	22.3ºC
08/04/2019	23:00:01	67%	22.3ºC
08/04/2019	23:05:01	67%	22.3ºC
08/04/2019	23:10:01	67%	22.3ºC
08/04/2019	23:15:01	67%	22.3ºC
08/04/2019	23:20:01	67%	22.3ºC
08/04/2019	23:25:01	67%	22.3ºC
08/04/2019	23:30:01	67%	22.2ºC
08/04/2019	23:35:01	67%	22.2ºC
08/04/2019	23:40:01	66%	22.2ºC
08/04/2019	23:45:01	66%	22.2ºC
08/04/2019	23:50:01	66%	22.2ºC
08/04/2019	23:55:01	66%	22.2ºC
09/04/2019	00:00:01	66%	22.3ºC
09/04/2019	00:05:01	66%	22.3ºC
09/04/2019	00:10:01	66%	22.2ºC
09/04/2019	00:15:01	66%	22.3ºC
09/04/2019	00:20:01	66%	22.2ºC
09/04/2019	00:25:01	66%	22.2ºC
09/04/2019	00:30:01	66%	22.2ºC
09/04/2019	00:35:01	66%	22.2ºC
09/04/2019	00:40:01	66%	22.2ºC
09/04/2019	00:45:01	66%	22.2ºC
09/04/2019	00:50:01	66%	22.3ºC
09/04/2019	00:55:01	66%	22.2ºC
09/04/2019	01:00:01	66%	22.2ºC
09/04/2019	01:05:01	66%	22.2ºC
09/04/2019	01:10:01	66%	22.2ºC
09/04/2019	01:15:01	66%	22.2ºC
09/04/2019	01:20:01	66%	22.2ºC
09/04/2019	01:25:01	66%	22.3ºC
09/04/2019	01:30:01	66%	22.2ºC
09/04/2019	01:35:01	66%	22.2ºC
09/04/2019	01:40:01	66%	22.1ºC
09/04/2019	01:45:01	66%	22.1ºC
09/04/2019	01:50:01	66%	22.2ºC
09/04/2019	01:55:01	66%	22.1ºC
09/04/2019	02:00:01	65%	22.1ºC
09/04/2019	02:05:01	66%	22.1ºC
09/04/2019	02:10:01	65%	22.2ºC
09/04/2019	02:15:01	66%	22.2ºC
09/04/2019	02:20:01	66%	22.1ºC
09/04/2019	02:25:01	66%	22.1ºC
09/04/2019	02:30:01	66%	22.2ºC
09/04/2019	02:35:01	67%	22.3ºC
09/04/2019	02:40:01	67%	22.2ºC
09/04/2019	02:45:01	67%	22.1ºC
09/04/2019	02:50:01	67%	22.2ºC
09/04/2019	02:55:01	66%	22.1ºC
09/04/2019	03:00:01	66%	22.1ºC
09/04/2019	03:05:01	66%	22.1ºC
09/04/2019	03:10:01	66%	22.1ºC
09/04/2019	03:15:01	66%	22.1ºC
09/04/2019	03:20:01	66%	22.1ºC
09/04/2019	03:25:01	66%	22.2ºC
09/04/2019	03:30:01	66%	22.2ºC
09/04/2019	03:35:01	66%	22.1ºC
09/04/2019	03:40:01	66%	22.1ºC
09/04/2019	03:45:01	65%	22.2ºC
09/04/2019	03:50:01	66%	22.2ºC
09/04/2019	03:55:01	66%	22.2ºC
09/04/2019	04:00:01	66%	22.2ºC
09/04/2019	04:05:01	66%	22.1ºC
09/04/2019	04:10:01	66%	22.1ºC
09/04/2019	04:15:01	66%	22.1ºC
09/04/2019	04:20:01	66%	22.1ºC
09/04/2019	04:25:01	66%	22.1ºC
09/04/2019	04:30:01	66%	22.1ºC
09/04/2019	04:35:01	66%	22.1ºC
09/04/2019	04:40:01	66%	22.1ºC
09/04/2019	04:45:01	66%	22.1ºC
09/04/2019	04:50:01	66%	22.1ºC
09/04/2019	04:55:01	66%	22.1ºC
09/04/2019	05:00:01	66%	22.1ºC
09/04/2019	05:05:01	66%	22.1ºC
09/04/2019	05:10:01	66%	22.1ºC
09/04/2019	05:15:01	66%	22.1ºC
09/04/2019	05:20:01	66%	22.1ºC
09/04/2019	05:25:01	66%	22.1ºC
09/04/2019	05:30:01	66%	22.1ºC
09/04/2019	05:35:01	66%	22.1ºC
09/04/2019	05:40:01	66%	22.0ºC
09/04/2019	05:45:01	66%	22.1ºC
09/04/2019	05:50:01	66%	22.1ºC
09/04/2019	05:55:01	66%	22.1ºC
09/04/2019	06:00:01	66%	22.1ºC
09/04/2019	06:05:01	67%	22.0ºC
09/04/2019	06:10:01	67%	22.1ºC
09/04/2019	06:15:01	67%	22.1ºC
09/04/2019	06:20:01	68%	22.1ºC
09/04/2019	06:25:01	68%	22.1ºC
09/04/2019	06:30:01	68%	22.1ºC
09/04/2019	06:35:01	69%	22.2ºC
09/04/2019	06:40:01	69%	22.2ºC
09/04/2019	06:45:01	68%	22.2ºC
09/04/2019	06:50:01	69%	22.3ºC
09/04/2019	06:55:01	68%	22.2ºC
09/04/2019	07:00:01	69%	22.2ºC
09/04/2019	07:05:01	69%	22.2ºC
09/04/2019	07:10:01	69%	22.2ºC
09/04/2019	07:15:01	69%	22.2ºC
09/04/2019	07:20:01	69%	22.2ºC
09/04/2019	07:25:01	69%	22.1ºC
09/04/2019	07:30:01	69%	22.2ºC
09/04/2019	07:35:01	69%	22.1ºC
09/04/2019	07:40:01	69%	22.1ºC
09/04/2019	07:45:01	69%	22.1ºC
09/04/2019	07:50:01	68%	22.1ºC
09/04/2019	07:55:01	68%	22.1ºC
09/04/2019	08:00:01	68%	22.1ºC
09/04/2019	08:05:01	68%	22.1ºC
09/04/2019	08:10:01	68%	22.1ºC
09/04/2019	08:15:01	68%	22.1ºC
09/04/2019	08:20:01	68%	22.1ºC
09/04/2019	08:25:01	68%	22.1ºC
09/04/2019	08:30:01	68%	22.1ºC
09/04/2019	08:35:01	68%	22.1ºC
09/04/2019	08:40:01	68%	22.1ºC
09/04/2019	08:45:01	68%	22.2ºC
09/04/2019	08:50:01	68%	22.2ºC
09/04/2019	08:55:01	69%	22.2ºC
09/04/2019	09:00:01	69%	22.2ºC
09/04/2019	09:05:01	69%	22.1ºC
09/04/2019	09:10:01	69%	22.2ºC
09/04/2019	09:15:01	69%	22.1ºC
09/04/2019	09:20:01	69%	22.2ºC
09/04/2019	09:25:01	69%	22.2ºC
09/04/2019	09:30:01	69%	22.1ºC
09/04/2019	09:35:01	69%	22.2ºC
09/04/2019	09:40:01	69%	22.2ºC
09/04/2019	09:45:01	69%	22.2ºC
09/04/2019	09:50:01	69%	22.2ºC
09/04/2019	09:55:01	69%	22.2ºC
09/04/2019	10:00:01	69%	22.1ºC
09/04/2019	10:05:01	69%	22.1ºC
09/04/2019	10:10:01	69%	22.1ºC
09/04/2019	10:15:01	69%	22.3ºC
09/04/2019	10:20:01	69%	22.2ºC
09/04/2019	10:25:01	69%	22.2ºC
09/04/2019	10:30:01	69%	22.2ºC
09/04/2019	10:35:01	69%	22.2ºC
09/04/2019	10:40:01	69%	22.2ºC
09/04/2019	10:45:01	69%	22.1ºC
09/04/2019	10:50:01	69%	22.2ºC
09/04/2019	10:55:01	69%	22.2ºC
09/04/2019	11:00:01	69%	22.1ºC
09/04/2019	11:05:01	69%	22.2ºC
09/04/2019	11:10:01	69%	22.1ºC
09/04/2019	11:15:01	69%	22.2ºC
09/04/2019	11:20:01	69%	22.3ºC
09/04/2019	11:25:01	69%	22.3ºC
09/04/2019	11:30:01	70%	22.3ºC
09/04/2019	11:35:01	70%	22.2ºC
09/04/2019	11:40:01	71%	22.2ºC
09/04/2019	11:45:01	71%	22.2ºC
09/04/2019	11:50:01	71%	22.3ºC
09/04/2019	11:55:01	71%	22.2ºC
09/04/2019	12:00:01	71%	22.2ºC
09/04/2019	12:05:01	70%	22.2ºC
09/04/2019	12:10:01	70%	22.2ºC
09/04/2019	12:15:01	70%	22.2ºC
09/04/2019	12:20:01	70%	22.1ºC
09/04/2019	12:25:01	70%	22.2ºC
09/04/2019	12:30:01	70%	22.2ºC
09/04/2019	12:35:01	69%	22.2ºC
09/04/2019	12:40:01	69%	22.2ºC
09/04/2019	12:45:01	69%	22.2ºC
09/04/2019	12:50:01	69%	22.2ºC
09/04/2019	12:55:01	69%	22.2ºC
09/04/2019	13:00:01	69%	22.2ºC
09/04/2019	13:05:01	69%	22.2ºC
09/04/2019	13:10:01	69%	22.2ºC
09/04/2019	13:15:01	69%	22.2ºC
09/04/2019	13:20:01	69%	22.1ºC
09/04/2019	13:25:01	69%	22.2ºC
09/04/2019	13:30:01	68%	22.2ºC
09/04/2019	13:35:01	69%	22.2ºC
09/04/2019	13:40:01	68%	22.2ºC
09/04/2019	13:45:01	68%	22.2ºC
09/04/2019	13:50:01	69%	22.2ºC
09/04/2019	13:55:01	68%	22.2ºC
09/04/2019	14:00:01	68%	22.2ºC
09/04/2019	14:05:01	69%	22.2ºC
09/04/2019	14:10:01	69%	22.2ºC
09/04/2019	14:15:01	69%	22.2ºC
09/04/2019	14:20:01	69%	22.2ºC
09/04/2019	14:25:01	69%	22.1ºC
09/04/2019	14:30:01	69%	22.2ºC
09/04/2019	14:35:01	69%	22.2ºC
09/04/2019	14:40:01	68%	22.2ºC
09/04/2019	14:45:01	68%	22.2ºC
09/04/2019	14:50:01	68%	22.2ºC
09/04/2019	14:55:01	68%	22.1ºC
09/04/2019	15:00:01	68%	22.2ºC
09/04/2019	15:05:01	68%	22.2ºC
09/04/2019	15:10:01	68%	22.2ºC
09/04/2019	15:15:01	68%	22.2ºC
09/04/2019	15:20:01	69%	22.2ºC
09/04/2019	15:25:01	69%	22.2ºC
09/04/2019	15:30:01	69%	22.2ºC
09/04/2019	15:35:01	69%	22.2ºC
09/04/2019	15:40:01	68%	22.2ºC
09/04/2019	15:45:01	69%	22.2ºC
09/04/2019	15:50:01	69%	22.2ºC
09/04/2019	15:55:01	69%	22.2ºC
09/04/2019	16:00:01	68%	22.2ºC
09/04/2019	16:05:01	68%	22.2ºC
09/04/2019	16:10:01	68%	22.1ºC
09/04/2019	16:15:01	68%	22.1ºC
09/04/2019	16:20:01	68%	22.1ºC
09/04/2019	16:25:01	68%	22.1ºC
09/04/2019	16:30:01	68%	22.1ºC
09/04/2019	16:35:01	68%	22.1ºC
